claim_number,age_of_driver,safety_rating,annual_income,high_education,address_change,zip_code,claim_date,past_num_of_claims,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy_deductible,annual_premium,days_open,form_defects,gender_M,marital_status_0,marital_status_1,property_status_Rent,claim_day_of_week_Friday,claim_day_of_week_Monday,claim_day_of_week_Saturday,claim_day_of_week_Sunday,claim_day_of_week_Thursday,claim_day_of_week_Tuesday,claim_day_of_week_Wednesday,accident_site_Local,accident_site_Parking Lot,witness_present_0,witness_present_1,channel_Online,channel_Phone,vehicle_category_Large,vehicle_category_Medium,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,fraud_reported_Y
479872512,33,76,106317.12,1,0,15035,,1,35,1,3.0,24409.97311,37060.28649,5218.916115,1000,1324.78,10.80309724,3,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
479934720,30,78,76211.52,1,0,80101,,0,82,0,4.0,27596.46736,31586.24901,2291.060249,500,1518.54,8.322093013,6,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
480017664,44,70,84750.4,1,0,15037,2023-01-03,0,4,0,4.0,34228.62411,20114.944,4439.386508,2000,1239.06,11.29301722,1,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
480038400,33,82,78299.2,1,0,85027,,0,95,1,5.0,19885.89565,10701.0886,9513.029573,2000,1246.68,11.54271427,4,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
480390912,34,79,79000.32,1,1,80028,2023-01-12,0,39,1,6.0,20220.88369,13587.5175,2596.952986,500,1354.2,9.108229509,2,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False
480494592,49,81,87185.28,1,0,80033,2024-04-07,3,34,1,3.0,8395.873012,5959.997962,1556.344683,500,1055.6,9.460665495,2,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
480515328,54,77,89358.08,1,0,20124,,0,2,1,6.0,20654.49999,17310.05223,4533.409473,1000,999.43,11.75770009,4,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
480536064,50,89,87655.68,1,1,15012,,0,58,0,6.0,31698.20901,35269.94824,6092.292821,2000,1155.97,9.302919475,1,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False
480764160,58,79,90937.28,1,0,50033,2024-04-11,1,51,0,5.0,22117.86547,18088.9784,2856.227769,2000,1246.68,11.09658071,4,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False
480805632,51,87,116072.32,0,0,15035,2024-11-01,0,1,0,2.0,33721.49117,4150.662375,9320.038474,1000,1622.67,6.871804897,6,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
480888576,55,63,49754.56,0,1,80011,,1,4,0,5.0,50658.72006,52756.54994,3316.786834,500,1082.36,10.32038871,3,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True
480950784,34,79,79018.24,1,0,20152,,0,94,0,9.0,49417.82293,45240.05124,4415.887436,500,1354.2,9.158830586,4,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False
480992256,45,71,85281.28,0,1,50010,2024-07-04,3,85,1,3.0,29954.30296,26273.60302,6033.714201,500,1055.6,10.31754424,5,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
481012992,40,73,42656.0,1,1,20152,,0,88,1,10.0,9860.145531,6475.027161,3396.387514,1000,999.43,10.04580264,1,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True
481199616,47,92,86231.04,1,0,50014,2023-07-07,0,38,0,5.0,17900.52985,26037.50343,4999.05523,1000,1726.91,10.59904317,3,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False
481241088,49,66,87151.68,1,1,80030,2024-01-09,4,25,1,5.0,20031.58531,35474.0695,6529.398865,500,1232.57,8.730593973,5,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
481406976,38,76,41495.68,1,1,85014,2023-03-06,0,81,0,9.0,26299.76526,24317.70597,3406.472666,500,1078.65,7.885244909,2,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True
481427712,30,85,76173.44,0,1,20138,,0,38,0,4.0,28176.03574,46476.77039,9202.477159,1000,1324.78,9.680470558,2,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
481469184,57,81,90572.16,0,1,15022,2023-11-04,0,36,1,7.0,45756.95566,34738.01959,6165.619159,500,1518.54,8.937764046,3,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
481572864,37,90,40877.44,1,0,15001,,2,50,1,6.0,17136.01927,23009.45702,7218.595633,2000,1246.68,10.80994239,6,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True
481614336,55,69,89768.0,1,0,20102,,0,52,0,5.0,36582.9313,19883.6459,7240.500743,1000,1622.67,12.14311347,7,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False
481738752,41,70,83171.2,1,1,15035,,0,18,1,9.0,22223.46058,40436.39766,3877.347944,500,1082.36,9.643727935,2,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
481759488,42,56,111686.4,0,0,15012,,4,25,1,3.0,37936.65493,30116.14325,10362.24043,500,1354.2,9.563360956,5,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
481780224,41,90,83191.36,1,0,50008,,0,25,0,8.0,32937.7245,14259.25861,2227.556366,500,1055.6,10.79628504,4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
481966848,64,69,93136.96,0,1,80031,,0,27,0,7.0,23176.48676,21399.96053,8475.23112,1000,1726.91,12.02990142,3,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False
481987584,35,30,39623.04,1,0,15017,2024-05-03,0,0,0,4.0,35502.27843,24889.37023,8837.650287,500,1232.57,12.03475113,5,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
482049792,43,45,84288.96,1,0,50049,2024-12-01,0,45,1,3.0,16196.32297,16221.69012,4559.688652,1000,1324.78,9.486582615,4,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
482236416,36,67,80263.68,0,1,50022,,0,13,1,3.0,37516.37688,29242.32003,1081.292393,1000,1622.67,8.364943277,6,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
482277888,45,75,85247.68,1,1,15060,,2,49,0,3.0,16043.27381,21061.76859,4042.842533,500,1082.36,12.22515818,5,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
482505984,35,50,79654.4,0,1,50049,,0,70,1,6.0,11284.32828,19932.10048,2463.346573,1000,999.43,11.19562936,4,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False
482547456,52,84,88504.64,1,0,80023,,2,99,1,3.0,9650.849787,37314.3976,5062.647575,2000,1155.97,10.89703737,4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
482588928,55,83,89806.08,1,0,50023,,0,27,1,4.0,28874.29335,19823.8115,5456.764916,1000,1726.91,11.51773377,6,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
482609664,35,66,79663.36,1,1,15010,,1,80,1,6.0,43877.46472,12671.48,4759.631368,500,1232.57,6.423633145,0,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
482651136,46,87,85796.48,1,0,20116,,3,32,0,6.0,26330.17734,44892.48814,9339.926296,500,1078.65,13.29702866,4,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False
482796288,64,78,93121.28,0,1,20122,,0,0,1,7.0,19964.64165,12939.1572,4392.682856,500,1518.54,8.715988417,6,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
482962176,35,52,79661.12,0,0,50025,2023-10-03,0,31,1,2.0,21005.80365,14832.01094,10153.6722,500,1055.6,7.299577204,5,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False
483024384,49,76,87196.48,0,1,50038,,2,30,0,5.0,29696.87771,49278.72182,5233.91536,2000,1155.97,12.54558293,2,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True
483086592,42,99,83737.92,1,0,20117,,0,0,0,6.0,19104.2539,11972.7728,2080.206725,1000,1726.91,9.502495659,4,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
483128064,34,58,79011.52,1,1,15001,,0,20,0,4.0,26444.70366,6234.379024,6833.114731,500,1232.57,9.260983799,9,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
483231744,48,21,86728.32,1,0,15001,2023-06-03,1,100,1,8.0,25392.38493,10153.79461,7233.266163,1000,1324.78,9.511291741,3,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
483273216,56,80,90195.84,1,1,50042,,0,89,1,4.0,8056.584121,9686.52253,8499.251413,500,1518.54,10.34940062,5,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
483604992,31,79,90935.04,1,1,80017,2024-04-01,0,38,1,2.0,31240.78594,5831.672457,2063.607618,500,1354.2,8.44849905,4,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False
483708672,30,81,76186.88,1,0,20152,2023-04-06,0,68,1,3.0,30218.45813,16247.86787,2420.973656,500,1055.6,6.649291973,2,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
483791616,42,82,83764.8,1,0,20155,,0,7,1,3.0,12705.58769,17574.35484,1936.25933,1000,999.43,12.73515573,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
483812352,59,78,91336.0,1,1,85073,2023-07-10,3,41,1,5.0,30503.16268,29198.84534,4134.265133,2000,1155.97,9.500993913,7,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
483853824,34,88,78982.4,1,1,50011,,1,20,1,3.0,17083.54381,16673.28605,7009.653301,500,1232.57,9.901074741,1,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
483936768,50,73,87628.8,1,0,85064,,0,18,0,2.0,6651.52113,21576.51683,1762.345457,500,1078.65,9.169172477,10,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False
484061184,40,65,59009.6,1,0,50049,,2,83,1,9.0,7957.022366,38764.18583,7779.154526,2000,1246.68,10.52428075,6,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
484123392,45,79,60929.6,1,1,80109,2023-07-02,0,100,1,5.0,33854.36277,34183.35108,8618.941682,500,1354.2,10.13799584,4,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
484144128,43,86,60200.0,0,1,20141,2024-10-08,0,66,1,7.0,58003.92998,22086.07874,5375.627838,500,1055.6,11.12031214,7,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False
484164864,40,90,58993.6,0,1,50054,,0,10,1,4.0,40155.11992,7850.211107,4034.008488,1000,999.43,9.536167672,4,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
484185600,60,85,65520.0,1,1,50054,2024-11-06,1,85,1,4.0,15598.90673,21304.77614,4210.66185,2000,1155.97,6.93394467,3,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
484289280,48,71,61939.2,1,0,50009,2023-09-05,0,100,0,7.0,17710.30932,25319.20257,9096.170344,500,1232.57,8.7789826,4,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
484392960,55,87,64075.2,0,0,50031,,0,6,0,4.0,19400.59368,24326.00692,2334.937791,1000,1324.78,8.040362268,4,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
484434432,30,69,54420.8,0,1,80024,2023-08-02,0,72,1,5.0,10193.38245,18536.71003,10119.12664,500,1518.54,13.63620111,5,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
484517376,44,38,60547.2,1,1,80023,,0,9,1,11.0,44320.27204,29050.69686,1607.088753,2000,1246.68,12.3037481,3,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
484849152,41,82,59430.4,0,1,50044,2024-08-03,1,1,0,3.0,58944.55356,22628.94228,2886.992001,500,1055.6,9.680559256,6,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
484869888,30,70,54401.6,1,0,85010,,2,45,0,1.0,23552.13538,6836.6016,5187.05669,1000,999.43,9.575100457,5,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
484994304,54,61,63809.6,1,0,20120,,0,50,0,6.0,31276.09605,7914.278921,1746.258455,1000,1726.91,11.41478854,4,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
